kep_id,num_points,time_span,mean_flux,median_flux,std_flux,max_flux,min_flux,range_flux,koi_period,koi_duration,koi_depth,koi_prad,koi_ror,koi_dor,koi_sma,koi_impact,koi_model_snr,koi_insol,koi_teq,koi_steff,koi_slogg,koi_srad,label
5547424,51814,1459.4889031796629,0.999995982325532,1.0,0.0012206449248745,1.026129126548767,0.9952216744422911,0.0309074521064758,276.5416798,7.76,444.1,2.51,0.021816,14.94,0.08399999999999999,0.545,23.4,168.45,906.0,5780.0,4.438,1.0,0
4349452,65261,1470.4622802295637,0.999985618628828,1.0,0.0001431834233106,1.0015859603881836,0.9980682730674744,0.0035176873207092,9.479452852,3.12805,790.8499999999999,3.6399999999999997,0.026511,18.83975,0.0893,0.3975,380.0,322.92,1059.5,6267.0,4.28,1.258,1
10031918,51735,1459.489125527929,1.0000115520368626,1.0,0.000412922470969,1.0217806100845337,0.9977894425392152,0.0239911675453186,8.5900471,3.463,137.0,0.8,0.010404,19.06,0.0724,0.098,9.6,49.76,677.0,4914.0,4.575,0.707,0
5021737,52283,1470.4622575129033,0.9999016615373733,1.0,0.0007561286427483,1.0071741342544556,0.9904163479804992,0.0167577862739563,15.03946326,5.1008,5237.7,12.36,0.07857,13.37,0.128,0.902,181.6,202.6,962.0,6501.0,4.212,1.441,0
10862284,54965,1238.6036856765204,1.0000209222095393,1.0,0.0006866777198846,1.0480164289474487,0.9966663718223572,0.0513500571250915,9.1447861,5.422,268.8,1.63,0.01623,8.99,0.086,0.742,14.9,119.61,843.0,5849.0,4.517,0.919,0
5768816,50173,1426.446553994996,1.0003629303547796,1.0,0.0060133514059806,1.0287070274353027,0.9789712429046632,0.0497357845306396,47.9869119,5.342,859.3,3.35,0.031301,37.7,0.2495,0.873,25.7,14.01,493.0,5641.0,4.408,0.981,1
6929016,50173,1426.4466644973509,1.0000209134419031,1.0,0.0007629439895816,1.0744949579238892,0.9971237778663636,0.0773711800575256,0.733726452,2.309,114.6,0.86,0.009885,2.43,0.0152,0.291,13.8,2891.64,1867.0,5855.0,4.578,0.797,0
6546528,64797,1459.4889330773367,0.9999181968219406,1.0,0.0014922265362713,1.0225958824157717,0.9922012686729432,0.0303946137428283,3.053563251,3.2551,508.4,21.79,0.231182,2.1,0.0407,1.208,50.4,444.16,1171.0,5764.0,4.548,0.863,0
9823564,64792,1459.4891965929928,1.0000182863392495,1.0,0.0006139764158669,1.0423707962036133,0.997511386871338,0.0448594093322753,129.683661,7.86,444.1,2.51,0.021816,14.94,0.08399999999999999,0.545,23.4,168.45,906.0,5780.0,4.438,1.0,0
10336927,64814,1459.4892029840776,1.000008899095591,1.0,0.0004378864535961,1.0211957693099976,0.996820867061615,0.0243749022483825,134.76309,8.77,444.1,2.51,0.021816,14.94,0.08399999999999999,0.545,23.4,168.45,906.0,5780.0,4.438,1.0,0
8378634,64793,1459.4890371627916,0.9999871089264069,1.0,0.0004415290528749,1.003706932067871,0.9981618523597716,0.0055450797080993,3.629442796,5.63,426.6,3.28,0.024717,1.904,0.0487,0.97,76.4,1001.35,1434.0,6506.0,4.336,1.217,0
12004971,51973,1470.4625330541312,1.0000238206035497,1.0,0.000168387458397,1.0049798488616943,0.9988396167755128,0.0061402320861816,10.81315417,1.275,80.3,1.46,0.009134,39.5,0.1059,0.804,16.6,281.84,1045.0,6380.0,4.24,1.46,0
5551228,63173,1421.235585373688,1.0000219319070642,1.0,0.0007048188996773,1.0490562915802002,0.9973002672195436,0.0517560243606567,245.8108215,16.215,1014.85,47.305,0.496937,39.7,0.73755,1.45025,15.399999999999999,1.905,287.0,5704.0,4.5455,0.869,0
6975129,65266,1470.462300865198,0.9999582773331418,1.0,0.0017332619763506,1.0058501958847046,0.9936935305595398,0.0121566653251647,19.74733983,3.4444,232.6,1.76,0.014016,36.4,0.1531,0.211,23.7,76.57,754.0,6243.0,4.406,1.149,1
11449696,34251,1301.372075589643,1.0000185116058316,1.0,0.0006801003442035,1.0168192386627195,0.9969224333763124,0.0198968052864074,371.21205,19.95,719.9,2.55,0.024883,136.6,1.0155,0.357,12.9,1.07,259.0,6106.0,4.497,0.94,0
9692128,64794,1459.4892638799138,1.0000046187160332,1.0,0.0002382417497647,1.0194902420043943,0.9974756836891174,0.0220145583152771,1.480323978,1.833,166.2,1.46,0.012369,5.01,0.0249,0.617,43.4,2180.25,1743.0,5996.0,4.342,1.081,0
2557816,64794,1459.488886971281,1.0000096338010225,1.0,0.0003999065933852,1.0137686729431152,0.9976360201835632,0.016132652759552,9.3789167,3.3427,563.5,2.03,0.023007,16.56,0.0788,0.671,42.6,98.22,803.0,5684.0,4.493,0.808,1
8748435,64793,1459.48911591278,1.000010754395232,1.0,0.0003132892248042,1.016654372215271,0.9974388480186462,0.0192155241966247,259.85736,24.04,307.7,1.33,0.016364,72.5,0.7471,0.512,14.2,0.74,237.0,5374.0,4.61,0.744,0
8231667,54966,1238.6042154825482,0.9996490840908308,1.0,0.0052835253736235,1.0507768392562866,0.9768071174621582,0.0739697217941284,42.8774169,1.991,1068.8,2.67,0.029346,169.3,0.2197,0.02,14.8,9.8,451.0,5256.0,4.483,0.832,1
12120484,64797,1459.4892880805637,1.0000038398078046,1.0,0.0003273677199304,1.0205429792404177,0.99752676486969,0.0230162143707275,17.2922631,7.042,203.1,2.13,0.015049,10.01,0.1361,0.865,23.7,101.22,809.0,5936.0,4.261,1.299,1
10161534,51735,1459.4891365700096,1.0000054307291333,1.0,0.000282551458147,1.0193510055541992,0.9960788488388062,0.023272156715393,198.232389,1.919,416.4,2.28,0.018772,804.0,0.6849,0.0297,5.7,3.64,352.0,6263.0,4.382,1.113,0
6048024,65262,1470.4622884618293,0.9999942671386468,1.0,0.0003114071738378,1.0080420970916748,0.997898519039154,0.0101435780525207,62.81584402,2.6901,1688.4,57.62,0.353656,61.1,0.3444,1.31,54.6,27.14,582.0,6340.0,4.23,1.492,0
7900450,64794,1459.4890212124374,1.0000025614266794,1.0,0.0003660310762559,1.0058672428131104,0.9975157976150512,0.008351445198059,25.4805211,10.701,159.0,1.25,0.011621,18.1,0.1724,0.186,17.7,44.67,659.0,6250.0,4.472,0.986,0
11709124,64797,1459.489309174729,0.999989316407616,1.0,0.0005086031035684,1.0291361808776855,0.9913869500160216,0.0377492308616638,26.79518465,4.9372,718.3499999999999,2.705,0.0254975,35.0,0.1679,0.4629,37.85,33.754999999999995,609.0,5688.0,4.415,0.971,1
8121067,64797,1459.4890073635545,0.9992404071291646,1.0,0.0033114384405482,1.015652060508728,0.9711957573890686,0.0444563031196594,2.064900876,6.8769,10939.0,38.19,0.388171,1.891,0.0311,1.253,364.0,800.75,1357.0,5714.0,4.501,0.901,0
8229048,64794,1459.4890801825895,0.9992871217037066,1.0,0.0040800593071313,1.0156941413879397,0.9597381353378296,0.0559560060501098,2.739477089,3.18229,32096.0,50.48,0.437751,5.467,0.0395,1.189,593.6,1120.19,1475.0,6469.0,4.431,1.056,0
4150701,54966,1238.6048738901227,0.9999953514124348,1.0,0.0010773625416581,1.041393160820007,0.9950319528579712,0.0463612079620361,8.65315602,2.627,417.5,1.37,0.018046,25.6,0.0737,0.049,13.6,40.5,643.0,4746.0,4.605,0.696,0
3458919,51817,1459.4888287476642,0.9952294211872412,1.0,0.0200921295360364,1.0477964878082275,0.8856747150421143,0.1621217727661132,0.892061734,2.24307,75590.0,46.75,0.50075,3.4034,0.0173,1.079,398.1,2090.54,1724.0,5561.0,4.512,0.855,0
4346875,64793,1459.4889632814084,0.9965321857538484,1.0,0.0273655304285916,1.0596537590026855,0.7868244647979736,0.2728292942047119,4.694218481,4.53365,175470.0,35.81,0.416638,10.135,0.052,0.616,739.8,189.23,946.0,5512.0,4.575,0.787,0
7106437,65262,1470.4623424608872,1.0000020973734864,1.0,0.0001537355366082,1.0073410272598269,0.997734546661377,0.0096064805984497,212.760495,3.703,195.8,2.8,0.012985,444.39,0.8041,0.036,9.2,13.13,485.0,7021.0,4.031,1.976,0
8540376,4818,118.88480376299412,1.0000005281778133,1.0,0.0002885670991232,1.0028780698776243,0.9985820651054382,0.0042960047721862,10.692115,4.657,408.4,2.71,0.019947,12.44,0.0996,0.734,9.4,244.47,1008.0,6474.0,4.311,1.242,1
9821151,65260,1470.4624408439413,0.999986317601264,1.0,0.0003213655401378,1.0084388256072998,0.998274266719818,0.0101645588874816,8.42943991,2.441,89.1,1.19,0.009648,15.56,0.0839,0.82,19.7,265.39,1029.0,6353.0,4.375,1.132,0
6522824,54966,1238.6043546430665,1.000006539585748,1.0,0.0009817126882899,1.0704491138458252,0.984222650527954,0.0862264633178711,17.4453133,5.14,327.7,5.38,0.016192,25.67,0.1263,0.23,12.2,305.55,1066.0,4927.0,3.417,3.04,0
6356692,65266,1470.4623164100483,1.0000016220772192,1.0,0.0001072146625725,1.002275824546814,0.9989807605743408,0.0032950639724731,11.39169531,5.0,51.0,1.02,0.007494,9.49,0.0956,0.849,19.0,145.67,886.0,5557.0,4.198,1.249,1
4149060,64794,1459.4889087452248,1.000011110075257,1.0,0.000537635510056,1.0312926769256592,0.9939683079719543,0.0373243689537048,65.5327181,2.256,373.4,1.79,0.017749,215.7,0.3116,0.3023,5.9,8.61,437.0,5755.0,4.48,0.923,0
3245638,52286,1470.462219889021,0.9987396182661162,1.0,0.0038078735446782,1.013895869255066,0.9800878167152404,0.0338080525398254,232.822285,0.99,22617.0,48.88,0.463328,1379.0,0.752,1.2469,8.8,2.05,305.0,6106.0,4.487,0.966,0
10735519,65262,1470.4624462056308,0.9999362290643504,1.0,0.0007615194699679,1.0033270120620728,0.9960365891456604,0.0072904229164123,1.814128042,3.0646,2063.6,426.98,0.30313,2.137,0.041,1.246,163.9,47891.79,3773.0,4822.0,2.662,12.899,0
4750406,51813,1459.48889570732,0.9999791311925056,1.0,0.001749666175916,1.0141892433166504,0.9909706115722656,0.0232186317443847,379.63135,16.78,1036.2,1.67,0.029023,176.512,0.8544,0.1257,13.8,0.19,168.0,4847.0,4.755,0.527,0
11361646,64795,1459.4892256974929,1.0000007253856291,1.0,0.0003339481613927,1.026459574699402,0.9983264803886414,0.0281330943107604,4.931598095,4.41815,176.05,1.34,0.011323,7.848,0.0547,0.0695,36.65,831.335,1274.0,5973.0,4.386,1.081,1
2570767,65263,1470.4622252249828,1.0000047656965287,1.0,0.0001544744277678,1.007572054862976,0.9984214305877686,0.0091506242752075,1.89124453,5.08,31.0,1.19,0.005493,2.125,0.0272,0.734,19.4,5537.41,2200.0,5850.0,3.72,1.977,0
3329985,64799,1459.4888988891837,1.0000365957709514,1.0,0.0019503754463534,1.0793782472610474,0.987297534942627,0.0920807123184204,146.355097,5.034,820.0,0.82,0.02585,228.0,0.3568,0.0515,6.0,0.08,135.0,3401.0,4.964,0.29,0
6066379,30161,684.1345613359226,0.9915809144902136,1.0,0.0299745472213763,1.086650013923645,0.851705014705658,0.234944999217987,1.303858554,4.36797,126640.0,73.29,0.499714,2.925,0.0238,0.928,904.0,4438.11,2080.0,6282.0,4.207,1.343,0
8652577,64799,1459.4890294896832,1.0000063358433984,1.0,0.0002536468083665,1.0148959159851074,0.9989192485809326,0.0159766674041748,358.818895,2.503,666.1,2.66,0.026495,669.0,0.9572,0.825,11.5,1.11,262.0,6056.0,4.47,0.918,0
2446113,65264,1470.462214779327,1.0000021953960423,1.0,0.0002528006931162,1.0083881616592407,0.9972508549690248,0.011137306690216,14.92742419,2.93535,193.35,2.3049999999999997,0.012538,34.355,0.12425,0.296,31.0,359.785,1050.5,6078.0,4.094,1.683,0
10414727,52200,1470.4624291243963,1.000031689517343,1.0,0.0003574460476566,1.0082393884658811,0.998578667640686,0.0096607208251953,172.305555185,5.8,240.8,2.69,0.014582,243.0,0.8926,0.3967,5.0,9.13,443.0,7304.0,4.151,1.69,0
3348082,64795,1459.4888438772396,1.0000085780425374,1.0,0.0005331288957071,1.0372591018676758,0.9973449110984802,0.0399141907691955,11.63486009,4.709,336.7,3.21,0.018978,16.5,0.1011,0.775,18.4,201.96,961.0,5570.0,4.066,1.548,1
7604328,64794,1459.4890425369013,0.999788253890455,1.0,0.0018274672091352,1.041193962097168,0.9870544672012328,0.054139494895935,3.6453308279999996,2.1611000000000002,278.35,1.7,0.0171315,8.07,0.0428,0.7985,19.55,376.355,1116.5,5455.0,4.421,0.909,1
10005788,64791,1459.4891986195216,0.999695413939604,1.0,0.0024276405534032,1.0372843742370603,0.9893965125083924,0.0478878617286682,8.865753115,1.9764499999999998,884.7,1.71,0.026796,52.31,0.0805,0.265,32.7,16.24,512.0,4302.0,4.661,0.586,1
11966253,64794,1459.489298372726,1.0000119568183214,1.0,0.000439419072073,1.0466375350952148,0.998527765274048,0.0481097698211669,0.643468999,1.1108,108.0,0.88,0.009608,4.355,0.0132,0.266,19.6,3772.66,2001.0,5670.0,4.452,0.843,0
7374746,54966,1238.603888198595,0.992056115758526,1.0,0.0324231521159656,1.03052020072937,0.794657289981842,0.235862910747528,1.366946478,3.37701,158640.0,43.45,0.525639,4.0409,0.0215,0.869,796.5,910.99,1403.0,5353.0,4.527,0.757,0
9836959,65262,1470.4624110747463,1.000001614764189,1.0,0.0001145188389217,1.0043660402297974,0.9983528852462769,0.0060131549835205,105.0145774,7.426,296.0,2.29,0.020157,39.2,0.4229,0.954,33.9,6.44,406.0,5868.0,4.363,1.042,1
3661886,51817,1459.4888315421558,1.0000033863138282,1.0,0.0002644295193939,1.0170536041259766,0.9986950159072876,0.0183585882186889,19.76186009,4.432,221.45000000000002,1.77,0.013702,30.385,0.1422,0.3175,20.75,94.095,776.0,5949.0,4.303,1.184,1
8711548,64797,1459.4890424432451,0.9931833727169508,1.0,0.0432472784807529,1.0161179304122925,0.5060516595840454,0.5100662708282471,18.77816216,8.1018,488410.0,127.57,0.683154,29.141,0.1529,0.357,3788.7,238.5,1002.0,6794.0,4.102,1.71,0
7436215,64793,1459.4890524134607,1.0000073032317478,1.0,0.0005489650947194,1.0436509847640991,0.9959612488746644,0.0476897358894348,25.58546721,2.28,444.1,2.51,0.021816,14.94,0.08399999999999999,0.545,23.4,168.45,906.0,5780.0,4.438,1.0,0
8957954,64793,1459.4890920189428,0.9879960171952966,1.0,0.0470532326361766,1.016399383544922,0.7349338531494141,0.2814655303955078,2.179924994,4.87581,253150.0,60.99,0.578174,4.9325,0.0334,0.711,4541.1,1040.63,1448.0,6106.0,4.487,0.966,0
10579570,64792,1459.4893223543404,0.999831233722352,1.0,0.0020373304326017,1.01625657081604,0.990299642086029,0.0259569287300109,216.1091085,3.95,444.1,2.51,0.021816,14.94,0.08399999999999999,0.545,23.4,168.45,906.0,5780.0,4.438,1.0,0
5025217,52283,1470.462254611164,0.9999998581039398,1.0,0.000296532403417,1.0043097734451294,0.9986606240272522,0.0056491494178771,1.78752921,5.315,62.9,5.86,0.007309,2.65,0.0377,0.064,16.0,52997.01,3868.0,6286.0,3.056,7.342,0
11517719,64795,1459.4892398255106,0.9990087424718044,1.0,0.0084565172611785,1.0247571468353271,0.9576632976531982,0.0670938491821289,2.495780169,4.2721,25070.0,15.75,0.145407,5.122,0.0355,0.133,171.4,929.47,1408.0,6039.0,4.426,0.992,1
9209808,64792,1459.4891612545107,1.0000079810050833,1.0,0.00066500426835,1.0372451543807983,0.9963405728340148,0.0409045815467834,244.547128,3.59,587.0,1.74,0.0216,532.0,0.7134,0.003,6.4,0.64,228.0,5094.0,4.612,0.736,0
11234677,51970,1470.4624979469372,0.9971205269049424,1.0,0.0138711407336883,1.0231211185455322,0.91286438703537,0.1102567315101623,1.58742695,2.66475,76162.0,37.64,0.277757,4.9016,0.028,0.718,1150.7,3023.98,1893.0,6440.0,4.313,1.241,0
7109675,64793,1459.4890330910494,0.9998765792434628,1.0,0.0017588349568418,1.0320260524749756,0.987758219242096,0.0442678332328796,20.183881495,3.6529999999999996,3938.2999999999997,5.215000000000001,0.05134,33.045,0.1314,0.5495,138.55,67.35000000000001,670.0,5149.0,4.447,0.93,1
11457726,64792,1459.489257139161,0.9999932945400186,1.0,0.0002758250022201,1.013330578804016,0.9973011016845704,0.0160294771194458,6.22161107,3.4117,165.0,1.59,0.013264,7.98,0.0693,0.838,29.0,348.15,1101.0,6277.0,4.417,1.097,1
5385410,64797,1459.488882643658,1.0000045978235756,1.0,0.0002111989374098,1.0143299102783203,0.9985968470573424,0.0157330632209777,11.960463785,1.8502999999999998,68.9,1.24,0.007544500000000001,39.748304000000005,0.10645,0.536,7.949999999999999,280.955,1043.5,6290.0,4.133,1.506,0
5780194,64794,1459.4889852710985,0.9999885077499976,1.0,0.0011578750976589,1.0610414743423462,0.994955599308014,0.0660858750343322,149.237142,2.503,772.0,2.22,0.025087,465.0,0.5331,0.0847,6.9,1.89,299.0,5492.0,4.576,0.812,0
6607610,64794,1459.4889816935977,0.9997739988132904,1.0,0.0027457592226221,1.0367379188537598,0.966420829296112,0.0703170895576477,63.52017525,17.1759,32548.0,77.1,0.163049,31.116,0.3699,0.375,1708.1,72.92,745.0,4938.0,3.388,4.33,0
11177707,51503,1459.4893250898676,1.0000171954383263,1.0,0.0007914677720624,1.0289472341537476,0.9947336912155152,0.0342135429382324,124.4197175,3.7197,4107.0,10.3,0.056842,270.02,0.479,0.017,39.9,7.07,416.0,5066.0,3.974,1.659,1
10468940,64814,1459.489208552368,0.9999979131081694,1.0,0.0005527176521991,1.0138031244277954,0.9956800937652588,0.0181230306625366,5.475767772999999,2.39235,357.65,1.96,0.017916,13.545,0.05655,0.5845,31.650000000000002,318.84000000000003,1037.0,5359.0,4.375,1.002,1
7597005,64793,1459.489068647228,1.000013066682512,1.0,0.0005463396123325,1.0786348581314087,0.9979349374771118,0.0806999206542968,0.704541784,1.0726,275.2,1.72,0.015531,4.7,0.0161,0.415,38.4,4778.23,2121.0,6063.0,4.476,1.012,0
5689351,50173,1426.4465188341346,0.9999829506207863,1.0,0.0029735111852732,1.0136457681655884,0.9889729619026184,0.0246728062629699,8.34819209,2.9105,296.4,1.45,0.017427,14.21,0.075,0.799,27.1,57.48,702.0,5001.0,4.582,0.76,1
8235924,64794,1459.4890586512556,1.000004093215639,1.0,0.0005985237155746,1.0830029249191284,0.9980089664459229,0.0849939584732055,0.588001053,1.1451,297.4,0.99,0.015848,3.72,0.0114,0.403,50.9,473.45,1188.0,3814.0,4.687,0.57,1
5479973,64798,1459.4888778464156,0.9892046623636336,1.0,0.0342989764420058,1.0483596324920654,0.8496403098106384,0.198719322681427,1.795273026,7.3232,125420.0,55.26,0.500082,2.4877,0.0296,0.935,877.8,1714.88,1642.0,6363.0,4.456,1.012,0
5649837,64798,1459.4888845228345,1.0000081018347913,1.0,0.0006678522142384,1.0338486433029177,0.9962195754051208,0.0376290678977966,0.597934463,3.1225,515.0,23.2,0.246208,1.28,0.0136,1.224,72.2,4834.45,2126.0,6052.0,4.539,0.863,0
11255231,50498,1459.489216774491,1.000009690507992,1.0,0.0003913979514383,1.0357279777526855,0.997974157333374,0.0377538204193115,13.6550963,4.117,196.3,1.35,0.01289,24.97,0.1132,0.235,14.6,87.46,780.0,6065.0,4.487,0.962,0
10858832,64792,1459.4892349456131,0.9999119839989222,1.0,0.001270673358078,1.0145999193191528,0.99141263961792,0.0231872797012329,5.263415218,2.1446,1030.7,3.77,0.033596,11.0,0.0612,0.853,117.0,349.4,1103.0,6099.0,4.456,1.028,1
3345973,64795,1459.4888462664312,0.9999970056289637,1.0,0.0008411492430434,1.0116140842437744,0.9916971921920776,0.0199168920516967,15.3466028,4.966,238.5,3.64,0.01477,19.5,0.1414,0.591,13.0,480.12,1194.0,6771.0,3.934,2.259,0
8505215,64793,1459.4890509966351,0.9999960890989076,1.0,0.0001847679314478,1.0061321258544922,0.9980167150497437,0.0081154108047485,1135.289542225,11.5405,1874.2,3.12,0.038811,846.0,2.9456,0.2597,94.8,0.03,109.0,4965.0,4.555,0.736,0
3858884,52286,1470.462234906663,0.9904018165251912,1.0,0.0552129276041707,1.0996490716934204,0.5239485502243042,0.5757005214691162,25.95193721,15.9897,399170.0,123.34,0.653253,19.526,0.1778,0.51,915.3,157.59,904.0,6569.0,4.008,1.729,0
6307521,64797,1459.4889249608314,1.00000097160989,1.0,0.0007262137323101,1.041262149810791,0.9907076954841614,0.0505544543266296,252.83115494999998,22.7775,873.0999999999999,15.91,0.1451315,25.791500000000003,0.65845,1.0815,35.6,11.649999999999999,389.0,5334.0,4.372,1.004,0
9110346,59103,1330.7552574461952,0.978532777750022,1.0,0.0728866088457258,1.0806632041931152,0.6031863689422607,0.4774768352508545,0.895276162,3.0518,319080.0,172.25,0.618592,3.521,0.0183,0.618,932.1,13121.22,2731.0,5242.0,3.631,2.55,0
6965293,65263,1470.4623051210365,0.9994891282617556,1.0,0.0027886301893409,1.0056214332580566,0.978557288646698,0.0270641446113586,5.077746556,3.1718,18837.0,54.93,0.395781,8.589,0.0581,1.211,616.9,622.32,1274.0,6174.0,4.235,1.271,0
9269042,64792,1459.4891888268976,0.9998943910585948,1.0,0.0018473161589677,1.096867322921753,0.9912808537483216,0.1055864691734314,12.00089667,3.266,420.7,1.47,0.019481,23.25,0.0906,0.595,20.0,37.81,632.0,5195.0,4.598,0.69,1
8367113,64794,1459.489069504918,1.0000074157923626,1.0,0.0003247347003656,1.0216474533081057,0.997970163822174,0.0236772894859313,24.31574009,4.1344,643.3,2.8,0.024496,35.5,0.17,0.653,42.5,51.53,683.0,6242.0,4.442,1.047,1
6145201,65266,1470.462278617386,1.0000056623910245,1.0,0.0002927506266771,1.011506199836731,0.9988507628440856,0.0126554369926452,22.7832776,4.194,120.2,1.33,0.010545,32.9,0.1663,0.626,18.2,78.41,759.0,6517.0,4.382,1.159,0
3757590,51817,1459.488847420289,0.99991701926752,1.0,0.009186098946469,1.0092494487762451,0.6294998526573181,0.379749596118927,135.5860768,5.54241,363130.0,89.83,0.632266,287.264,0.5643,0.549,6788.8,7.99,429.0,6401.0,4.324,1.301,0
10460984,64793,1459.489240116607,0.9999696462097684,1.0,0.0005466300420498,1.0224485397338867,0.996499001979828,0.0259495377540588,19.966339715,3.3585000000000003,502.2,2.77,0.023119,25.505,0.139,0.8765000000000001,28.5,90.52499999999999,759.0,5888.0,4.342,1.097,1
8179747,64793,1459.4890252449186,0.9987607218054104,1.0,0.011075573554945,1.0204650163650513,0.8774411678314209,0.1430238485336303,17.94632811,8.15905,102990.0,66.65,0.354437,18.704,0.1282,0.774,3497.6,120.63,845.0,5228.0,3.906,1.722,0
10026457,51732,1459.4891357876404,0.9982330891012288,1.0,0.0087111860291742,1.0541565418243408,0.926924169063568,0.1272323727607727,9.93442075,7.8219,55965.0,34.03,0.465854,9.2906,0.0817,1.117,529.0,50.35,679.0,5382.0,4.654,0.669,0
7539174,47486,1350.5978965443792,0.9999964256681356,1.0,0.0005246942697655,1.0037765502929688,0.9978752732276917,0.0059012770652771,168.828733655,7.5615000000000006,1374.5,45.69,0.038734,105.3,1.0187,0.8328,16.3,58.76,706.0,4916.0,2.572,10.801,0
8560475,23279,1250.7833694809524,1.0000082915875657,1.0,0.0006972535646461,1.0131103992462158,0.9969987273216248,0.016111671924591,7.41505161,2.061,937.0,91.09,0.045667,10.13,0.1116,0.979,18.3,14853.21,2815.0,4989.0,2.442,18.266,0
10548411,50107,1421.2361442749316,0.999968479415844,1.0,0.0005829698953585,1.0090374946594238,0.9889313578605652,0.0201061367988586,107.110035,2.12,444.1,2.51,0.021816,14.94,0.08399999999999999,0.545,23.4,168.45,906.0,5780.0,4.438,1.0,0
3958301,63172,1421.2356004401154,1.0000191965546532,1.0,0.0008113152761117,1.0373255014419556,0.9954919815063475,0.0418335199356079,211.39961565,12.577,774.25,3.1149999999999998,0.028060500000000002,65.05,0.6416000000000001,0.59365,13.25,16.21,436.5,6292.0,4.455,1.017,0
6880517,54966,1238.6038043151711,0.9999291695437784,1.0,0.0025901400019864,1.0608294010162354,0.9897244572639464,0.0711049437522888,65.6491001,7.298,983.9,2.52,0.028187,70.61,0.3094,0.038,20.5,5.48,390.0,5436.0,4.573,0.819,1
5956633,64797,1459.488969359627,1.0000139888109982,1.0,0.0006630042916989,1.0255481004714966,0.9967513680458068,0.0287967324256896,366.24282,15.76,733.7,2.4,0.024655,177.1,1.006,0.235,18.2,0.75,237.0,5713.0,4.541,0.893,0
9282762,63173,1421.2361063297358,1.0000181297302366,1.0,0.0007715546565046,1.0939687490463257,0.993784725666046,0.1001840233802795,1.33255441,3.828,106.7,1.12,0.00996,2.205,0.0245,0.649,15.1,2180.2,1743.0,6099.0,4.456,1.028,0
3869014,51817,1459.488834979631,1.0000113759312854,1.0,0.0004570379026757,1.0347552299499512,0.9981640577316284,0.0365911722183227,8.63847391,5.4566,395.9,5.99,0.017995,12.312,0.0951,0.049,38.6,958.35,1419.0,5684.0,3.657,3.046,1
8104030,64794,1459.489038485146,1.0000037911448114,1.0,0.0005265447645583,1.0219123363494873,0.9930620789527892,0.0288502573966979,46.84008579,3.8198,6287.9,428.62,3.720483,75.4,0.2427,4.652,147.9,22.0,552.0,6006.0,4.33,1.055,0
10621666,51733,1459.4891620738415,1.000002821885258,1.0,0.0004165156949448,1.014779806137085,0.9980072379112244,0.0167725682258605,8.602314980000001,3.0185,191.2,1.145,0.0127485,23.525,0.0744,0.19115,17.05,312.28000000000003,973.5,5908.0,4.5655,0.8194999999999999,0
10656823,64793,1459.4892496135944,0.9998047369600892,1.0,0.0023186627144244,1.0132756233215332,0.988099217414856,0.0251764059066772,21.202091610000004,3.5238,625.1,1.93,0.0224545,41.8735,0.13685,0.2025,43.95,43.255,610.0,5320.0,4.589,0.786,1
8161561,64794,1459.48907611725,1.00000188112568,1.0,0.0002555416174003,1.0224686861038208,0.9984131455421448,0.024055540561676,3.275821982,3.0427,274.9,3.54,0.016437,5.74,0.049,0.746,64.4,2121.23,1730.0,6185.0,4.013,1.972,1
9964748,51732,1459.4891322244002,1.0000094710849583,1.0,0.0004084289334607,1.043209433555603,0.9973681569099426,0.0458412766456604,1.183818383,1.393,84.3,0.91,0.008438,6.481,0.0222,0.17,12.7,2337.65,1775.0,6014.0,4.459,0.992,0
12356617,65265,1470.4625297661114,1.00000268913983,1.0,0.0002033986012187,1.0180310010910034,0.9950057864189148,0.0230252146720886,988.8811177,5.9504,5060.0,10.81,0.063925,1334.0,2.0091,0.1667,136.4,0.58,223.0,5755.0,4.101,1.549,1
5544903,25182,1421.235648456539,1.0000204430558288,1.0,0.0006889425447819,1.0544064044952393,0.9958910942077636,0.0585153102874755,7.57571414,2.357,418.5,2.45,0.019126,22.89,0.0812,0.413,12.8,315.8,1075.0,6418.0,4.395,1.171,0
10843431,13453,316.8418012952825,1.0000086162805044,1.0,0.0013327666733995,1.0300788879394531,0.9897055625915528,0.0403733253479003,32.565368899999996,4.783,1736.5,3.435,0.050070500000000004,23.015,0.15925,0.9385,13.5,14.175,443.5,4406.0,4.643,0.628,1
2441161,30160,684.1345404481908,0.9983097944418536,1.0,0.0195302069339141,1.0469003915786743,0.8598989248275757,0.1870014667510986,2.192004364,3.075,99583.0,37.56,0.500675,6.195,0.0301,1.003,298.7,369.54,1118.0,5306.0,4.642,0.687,0
9407689,64797,1459.4891241696605,1.0000003493187068,1.0,0.0003117059919947,1.0202863216400146,0.998366355895996,0.0219199657440185,130.110715,2.227,251.9,1.32,0.014599,445.0,0.4873,0.1883,6.4,3.26,343.0,5960.0,4.561,0.828,0
7049486,64794,1459.4889683852962,0.9991867378624066,1.0,0.006279400381472,1.0130248069763184,0.9234089851379396,0.0896158218383789,26.71841755,8.14155,72976.0,66.69,0.474898,25.5184,0.1682,1.069,2173.1,65.88,727.0,5957.0,4.168,1.286,0
