kep_id,num_points,time_span,mean_flux,median_flux,std_flux,max_flux,min_flux,range_flux,label
8127639,4108,89.80479865972302,9892.970209,9892.904297,10.015428945551305,10148.19238,9858.250977,289.9414063,0
6774826,4070,88.70211276828195,40528.79898360719,40528.83789,8.522269133501505,40622.48047,40498.90234,123.578125,0
5024252,1624,33.47167449515837,10931.331472612954,10931.26220703125,6.263676246773384,10952.04785,10908.97656,43.07128906,0
6603043,469,9.706382397525886,414427.6441231343,414427.9688,18.25160873847948,414513.9063,414346.8125,167.09375,0
7365447,4269,97.16224070190947,27949.18836881808,28094.71484,567.1227316209155,28256.55859,24516.45703,3740.101563,0
3965326,1624,33.4716846,190436.86686037562,190440.2109,55.77221788585037,190781.5938,190270.3594,511.234375,0
10735988,1624,33.47136139772192,7506.519411284348,7464.446289,321.81793483443204,8164.067383,6795.683105,1368.384277,0
8302450,1624,33.47147212854179,11177.216964646514,11177.22168,5.244577967829571,11200.2666,11162.19434,38.07226563,0
9300285,1624,33.47155813012796,42639.91868794258,42641.9707,17.310536606142325,42690.21094,42577.73828,112.4726563,0
8211605,4108,89.80660765143693,8895.354335053175,8895.195313,5.47764762,9015.692383,8877.117188,138.5751953,0
6124941,1624,33.47154783552105,35039.503923087286,35039.07813,10.46448593339256,35090.52734,35005.00391,85.5234375,0
8621348,1624,33.471388968187966,25614.935212534638,25614.87207,8.931499244343266,25760.66602,25585.48438,175.1816406,0
4281023,1624,33.47171886790602,62290.092347694736,62289.24609,18.053666083177788,62344.61328,62235.64844,108.9648438,0
11912916,1624,33.47121188197343,7128.194221684498,7127.888672,5.954007125779724,7174.737305,7107.521973,67.21533203,0
10664416,1624,33.471305208993726,17302.643114512775,17303.63184,8.993921859,17337.09375,17264.44922,72.64453125,0
892772,4108,89.80606156386784,12422.394189167859,12422.25977,6.785096469719872,12505.34375,12401.78418,103.5595703,0
10459805,1624,33.471198830069625,8200.620520380331,8200.588867,4.937289404150832,8227.037109,8187.480469,39.55664063,0
12106929,1624,33.47115443031362,39848.29304331512,39848.27539,11.736563040217675,39932.76172,39811.41797,121.34375,0
9597095,1624,33.471463531270274,5706.987593627328,5715.762207,42.31345280471262,5738.001953,5416.993652,321.0083008,0
8241736,1624,33.47152442894003,20498.80621728756,20498.4834,6.9286765779811885,20544.50195,20478.27148,66.23046875,0
9717958,1624,33.47144545651099,29653.55085340979,29653.34961,8.921732297894577,29689.64258,29628.49219,61.15039063,0
3232859,1624,33.47160487576912,36142.39050954433,36143.91406,14.202933914383149,36180.33984,36079.01172,101.328125,0
7115550,1624,33.471475971644395,30743.82015735645,30742.46875,12.575030392996817,30862.43555,30712.19336,150.2421875,0
11565903,469,9.706298599419824,87089.80442097547,87087.42188,40.06648183310109,87201.59375,86983.15625,218.4375,0
11465869,469,9.706306784959452,298531.84128464817,298530,19.68842784734759,298676.75,298476.625,200.125,0
8892910,1624,33.471480860040174,44345.00908732297,44347.23633,27.04863051,44380.02734,44054.32813,325.6992188,0
8743082,1624,33.471289765802794,10749.668282043758,10749.46533203125,4.793644878231962,10829.37109,10732.42188,96.94921875,0
9957351,4441,93.40256765982485,2082.848741,2134.240966796875,157.62748944071183,2285.909423828125,1499.544434,786.3649902,0
11804952,469,9.706255169956421,51852.41252998401,51853.45703,27.144236414045686,51970.05859,51777.50781,192.5507813,0
8095110,1624,33.471427649856196,80669.84539524323,80828.70313,527.4645108308948,81155.15625,78341.03125,2814.125,0
8112324,1624,33.47157808994234,22412.09548,22635.7207,814.2790246171403,23429.16406,19445.40039,3983.763672,0
9838537,469,9.706338545562176,60717.36598813966,60717.22656,9.219843549948907,60744.10156,60685.08203,59.01953125,0
6847018,469,9.706354823159927,71007.55996801706,71045.73438,259.54409888229725,71469.17188,69390.14844,2079.023438,0
3248033,469,9.706447620141262,174928.67933768657,174928.6094,19.470699331079636,174991.7656,174867.8281,123.9375,0
6674908,1624,33.47134249,31918.901028036486,31908.53223,379.81189844908096,33740.72266,31214.61523,2526.107422,0
8700506,1624,33.47152991233452,59277.13896773014,59621.71094,2432.510623466685,59717.91797,35161.25391,24556.66406,0
3327980,1624,33.471486391164945,185311.1285695043,190982.6641,17192.828307584197,191901.1563,101074.9063,90826.25,0
5024414,1624,33.471675020075054,117668.77578990918,117666.0352,39.17786621158409,117793.6406,117540.6797,252.9609375,0
10132552,469,9.706303973180184,69143.11237340086,69142.92188,9.555876679415007,69198.33594,69113.71875,84.6171875,0
10220950,1624,33.471457597988774,13659.797712654903,13659.72509765625,5.177861531713995,13757.10156,13645.51465,111.5869141,0
8378922,1624,33.47155726760684,15215.27841832955,15250.45654296875,376.1194662937579,15309.99219,9707.417969,5602.574219,0
11553598,1624,33.471180369509966,13402.49203656577,13402.19922,7.013183857351452,13444.9082,13382.49219,62.41601563,0
6387969,469,9.706417726549262,302710.36427238805,302713.2813,59.36783840021687,302992.6563,302563.625,429.03125,0
